plotId,geoid,Centroid_lat,Centroid_lon,Cocoa_ETH,Cocoa_bnetd,Country,ESA_TC_2020,ESA_fire_2001,ESA_fire_2002,ESA_fire_2003,ESA_fire_2004,ESA_fire_2005,ESA_fire_2006,ESA_fire_2007,ESA_fire_2008,ESA_fire_2009,ESA_fire_2010,ESA_fire_2011,ESA_fire_2012,ESA_fire_2013,ESA_fire_2014,ESA_fire_2015,ESA_fire_2016,ESA_fire_2017,ESA_fire_2018,ESA_fire_2019,ESA_fire_2020,ESA_fire_before_2020,ESRI_TC_2020,EUFO_2020,GFC_TC_2020,GFC_loss_after_2020,GFC_loss_before_2020,GFC_loss_year_2001,GFC_loss_year_2002,GFC_loss_year_2003,GFC_loss_year_2004,GFC_loss_year_2005,GFC_loss_year_2006,GFC_loss_year_2007,GFC_loss_year_2008,GFC_loss_year_2009,GFC_loss_year_2010,GFC_loss_year_2011,GFC_loss_year_2012,GFC_loss_year_2013,GFC_loss_year_2014,GFC_loss_year_2015,GFC_loss_year_2016,GFC_loss_year_2017,GFC_loss_year_2018,GFC_loss_year_2019,GFC_loss_year_2020,GFC_loss_year_2021,GFC_loss_year_2022,GFC_loss_year_2023,GLAD_LULC_2020,GLAD_Primary,Geometry_type,JAXA_FNF_2020,MODIS_fire_2000,MODIS_fire_2001,MODIS_fire_2002,MODIS_fire_2003,MODIS_fire_2004,MODIS_fire_2005,MODIS_fire_2006,MODIS_fire_2007,MODIS_fire_2008,MODIS_fire_2009,MODIS_fire_2010,MODIS_fire_2011,MODIS_fire_2012,MODIS_fire_2013,MODIS_fire_2014,MODIS_fire_2015,MODIS_fire_2016,MODIS_fire_2017,MODIS_fire_2018,MODIS_fire_2019,MODIS_fire_2020,MODIS_fire_2021,MODIS_fire_2022,MODIS_fire_2023,MODIS_fire_2024,MODIS_fire_after_2020,MODIS_fire_before_2020,Oil_palm_Descals,Oil_palm_FDaP,Plot_area_ha,RADD_before_2020,RADD_after_2020,RADD_year_2019,RADD_year_2020,RADD_year_2021,RADD_year_2022,RADD_year_2023,RADD_year_2024,TMF_def_2000,TMF_def_2001,TMF_def_2002,TMF_def_2003,TMF_def_2004,TMF_def_2005,TMF_def_2006,TMF_def_2007,TMF_def_2008,TMF_def_2009,TMF_def_2010,TMF_def_2011,TMF_def_2012,TMF_def_2013,TMF_def_2014,TMF_def_2015,TMF_def_2016,TMF_def_2017,TMF_def_2018,TMF_def_2019,TMF_def_2020,TMF_def_2021,TMF_def_2022,TMF_deg_2000,TMF_deg_2001,TMF_deg_2002,TMF_deg_2003,TMF_deg_2004,TMF_deg_2005,TMF_deg_2006,TMF_deg_2007,TMF_deg_2008,TMF_deg_2009,TMF_deg_2010,TMF_deg_2011,TMF_deg_2012,TMF_deg_2013,TMF_deg_2014,TMF_deg_2015,TMF_deg_2016,TMF_deg_2017,TMF_deg_2018,TMF_deg_2019,TMF_deg_2020,TMF_deg_2021,TMF_deg_2022,TMF_deg_after_2020,TMF_deg_before_2020,TMF_disturbed,TMF_loss_after_2020,TMF_loss_before_2020,TMF_plant,TMF_undist,Unit,WDPA,geometry,Indicator_1_treecover,Indicator_2_commodities,Indicator_3_disturbance_before_2020,Indicator_4_disturbance_after_2020,EUDR_risk
1,,-47.13280118630431,-20.357503268036044,0,0,BRA,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,51,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,Polygon,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,12,0,1,0,7,percent,0,"{""type"": ""Polygon"", ""coordinates"": [[[-47.12456801948232, -20.351981803638754], [-47.1248734371818, -20.35202688457954], [-47.12491680977122, -20.351809047751644], [-47.1249390079284, -20.351568602970953], [-47.1248941804034, -20.351397023353435], [-47.124876339844306, -20.351256805466555], [-47.1249364103151, -20.351068270754862], [-47.125043472719305, -20.35086994066855], [-47.1249735124207, -20.350694774703232], [-47.12485174102201, -20.350509004033746], [-47.12485315332131, -20.350321734247235], [-47.1249846716589, -20.350057980145444], [-47.125061583129096, -20.34986979153904], [-47.1250566150148, -20.349653212989047], [-47.12745049458085, -20.348403295727813], [-47.12753628497599, -20.34856888803839], [-47.12765232555152, -20.348716824764388], [-47.12802990459866, -20.348998976793187], [-47.12863809566879, -20.349469485415085], [-47.12920976554697, -20.35004796926754], [-47.129708499035125, -20.350388379890994], [-47.13040185375586, -20.35112172526226], [-47.1305808529317, -20.351342615988138], [-47.13080916182351, -20.351528589469247], [-47.13091003414414, -20.35151260433884], [-47.13130152399113, -20.351503028019152], [-47.13160183382834, -20.351536625718044], [-47.13195848989772, -20.35161112422194], [-47.13211977918064, -20.351623108637806], [-47.132303009547556, -20.35192758935058], [-47.132421711802955, -20.35212484048549], [-47.13243353393912, -20.352144485652303], [-47.13271686983931, -20.35248154320521], [-47.13272892904517, -20.35248886788414], [-47.13273776919941, -20.35250200149272], [-47.132919353386626, -20.352636566533562], [-47.13328708732411, -20.35285847108924], [-47.13383336664673, -20.35311159151195], [-47.134264494692715, -20.353198268720476], [-47.13481884367661, -20.353237640969926], [-47.13525811679223, -20.35321042171435], [-47.135738243559125, -20.353140916217644], [-47.13599782596753, -20.352964752363352], [-47.13621489470382, -20.35284636718543], [-47.13648815847493, -20.352621519497855], [-47.13697597812862, -20.35221835048873], [-47.137040531712834, -20.352106939508868], [-47.13712551236264, -20.351919150810645], [-47.137245159584836, -20.35176052527894], [-47.1373661854547, -20.351493747605314], [-47.137424019444325, -20.351324467144053], [-47.13747649402073, -20.35110322338335], [-47.13752781560944, -20.350895117501942], [-47.13753863423794, -20.350707666005057], [-47.137573328743436, -20.350403541587134], [-47.13758051169142, -20.350114125922147], [-47.13761894515583, -20.34978523562116], [-47.13762742049353, -20.349599069232646], [-47.138277709991534, -20.349172022090418], [-47.13863704339691, -20.34891220573237], [-47.13908519803761, -20.34855596591886], [-47.139375437749536, -20.34832065865945], [-47.139432510799686, -20.348299915106978], [-47.13946013284253, -20.34860555994784], [-47.13956845449646, -20.349112021678817], [-47.13988568901318, -20.350069946081295], [-47.14005808112961, -20.350169391033617], [-47.14038863587286, -20.350254949103558], [-47.14093393938705, -20.350296055648993], [-47.141256662589385, -20.350270840135558], [-47.141283863834545, -20.350271659571916], [-47.141592261669125, -20.350254797031504], [-47.142771033948534, -20.349999627530746], [-47.143043363817625, -20.34990511230063], [-47.14385947348063, -20.349469863836934], [-47.14414311341234, -20.349903424496357], [-47.14434090409275, -20.350254994248044], [-47.14449634220715, -20.350485324204396], [-47.14518794738323, -20.351177660590036], [-47.14569253027615, -20.351790875538814], [-47.146201160932165, -20.351927999208105], [-47.14665287675511, -20.352071795065978], [-47.14553207711964, -20.35366774966144], [-47.144631000129834, -20.354998746863448], [-47.14335954762691, -20.356181734420648], [-47.14303092367944, -20.356897634768945], [-47.142964993632035, -20.357105346781438], [-47.14274301007794, -20.357491702838548], [-47.14260474491055, -20.357772717253116], [-47.14255789973944, -20.357964452997347], [-47.14245529730814, -20.35829477509305], [-47.14232342039064, -20.358598822557752], [-47.14226956982613, -20.358857961690433], [-47.14230267914833, -20.358937280373038], [-47.14237941036604, -20.359018949174338], [-47.14248534024253, -20.359134076165258], [-47.142717930621416, -20.35962676810434], [-47.14283852203005, -20.359877438033937], [-47.143044518805034, -20.360003291598648], [-47.14318398195533, -20.360149578291836], [-47.14327973920594, -20.36033412611164], [-47.143318728772535, -20.360600690561146], [-47.143387290681616, -20.360792309738628], [-47.14355528700504, -20.36088196136585], [-47.14377392662894, -20.360964108774702], [-47.14403557860825, -20.36108601699154], [-47.14427414425974, -20.36128685218262], [-47.14432817880474, -20.361442643250232], [-47.144357411679444, -20.36156283284533], [-47.144427129532744, -20.361725088476444], [-47.14451614900885, -20.361857769066738], [-47.14422692726554, -20.361879035767537], [-47.14404372415774, -20.361902915272942], [-47.14382154226535, -20.36193057482414], [-47.14354198090453, -20.361948324155293], [-47.143448708855935, -20.36205881626156], [-47.14342756816744, -20.362114846523255], [-47.14340663287484, -20.36212947288205], [-47.143368391748545, -20.362146425678638], [-47.14330010579685, -20.36215250490483], [-47.14317167777404, -20.362131441810543], [-47.14294246715743, -20.362169719201653], [-47.142855171235524, -20.36213965639655], [-47.14272845603574, -20.36214334445725], [-47.14263115461734, -20.362083606637977], [-47.14246080392925, -20.36204429840606], [-47.14234631493475, -20.362123670987653], [-47.14220976323502, -20.362089297533643], [-47.14207794323092, -20.362093587225758], [-47.142018673170625, -20.362216107369804], [-47.141960862825336, -20.36224931836535], [-47.14190245562913, -20.362253979234744], [-47.141722004454444, -20.362268129048555], [-47.14161703739553, -20.36226599238535], [-47.14148123494904, -20.362196882215603], [-47.141248250391314, -20.36219403333564], [-47.14102028863432, -20.36228197057933], [-47.14092631704624, -20.36235347247145], [-47.14073445525145, -20.362460329307822], [-47.14041545585434, -20.362688144245546], [-47.140274451233935, -20.362781415247838], [-47.14005163228084, -20.36294574825174], [-47.13985097505744, -20.36308260208346], [-47.13969357618603, -20.363106593912438], [-47.13950391411783, -20.363268319245044], [-47.139424048304726, -20.36349237722745], [-47.13927820776733, -20.363688554260055], [-47.13901041534904, -20.363920937630763], [-47.138790534277234, -20.364025498851056], [-47.138539005610134, -20.36417677084075], [-47.13843586144224, -20.364378866235047], [-47.138325737342825, -20.36454827965375], [-47.13821669688743, -20.364626390733328], [-47.13803214184293, -20.36479815217704], [-47.13792249371091, -20.36489279931942], [-47.13781635630732, -20.365079007731573], [-47.137704262016726, -20.36518780049245], [-47.13743052176732, -20.365413983757552], [-47.13708189480282, -20.36566556823685], [-47.13690184815433, -20.365822575428226], [-47.13668933528055, -20.36593476486705], [-47.13647452933321, -20.366084728882324], [-47.13628615446302, -20.366294474765727], [-47.13613456866643, -20.366370556589935], [-47.13589413252173, -20.366430329148823], [-47.13583093418702, -20.36642772773742], [-47.135619891029535, -20.366476702145544], [-47.135449748337535, -20.366546051838945], [-47.13532357594143, -20.36659050787164], [-47.13525575269564, -20.36658685938849], [-47.135168738103026, -20.36647655538845], [-47.13488621796464, -20.366519444799334], [-47.134691877774834, -20.366529940890345], [-47.13450700047644, -20.36651248615709], [-47.134262203795934, -20.366397095965844], [-47.13407641769692, -20.366313544221942], [-47.13384715444153, -20.366313164488915], [-47.13290993694943, -20.36636354815295], [-47.13248103951102, -20.36608486571442], [-47.13142316705252, -20.365683748420754], [-47.13065349609181, -20.365159564040656], [-47.130183607658914, -20.365077008224105], [-47.12863448836461, -20.364542620318648], [-47.12774038851442, -20.364308985634935], [-47.12762439440561, -20.36427978288025], [-47.127541871076815, -20.364203722664435], [-47.12742869102401, -20.36432041745282], [-47.127181796608404, -20.364548159539147], [-47.126948787321005, -20.364489222110283], [-47.12697981092411, -20.36445283618865], [-47.12700225994642, -20.364420865099255], [-47.12705158121811, -20.364347279895235], [-47.12707913675202, -20.364308324845453], [-47.12711498803433, -20.36426139927095], [-47.12715643953182, -20.364222754928445], [-47.127245655093034, -20.364135967558454], [-47.12729641636222, -20.36409086622905], [-47.127350335818115, -20.364046820511934], [-47.1274005013975, -20.364006427995545], [-47.12750431582072, -20.363930175637535], [-47.12758064089091, -20.36383864436966], [-47.127601246621296, -20.363768086767948], [-47.12762146468892, -20.36351543273534], [-47.12764558418711, -20.363455186559023], [-47.1276788256743, -20.36340210057874], [-47.12772450607261, -20.363358316125137], [-47.12777368703462, -20.363312969801], [-47.12784770472992, -20.363257862351546], [-47.12792049350801, -20.363193620837094], [-47.12796281234791, -20.363139103181837], [-47.128001538111604, -20.363085467855736], [-47.128050953953505, -20.363025476110757], [-47.128101612653616, -20.362974270378743], [-47.128144986922116, -20.36294206544325], [-47.12820206778071, -20.36290427694276], [-47.12827135446512, -20.362856450129247], [-47.1283818811465, -20.362775035548633], [-47.1283944411671, -20.36276019515182], [-47.12839896318712, -20.36275629979806], [-47.12842275388831, -20.362728189685527], [-47.12847377149011, -20.362672997659708], [-47.12851622615842, -20.362632456426656], [-47.12856539010332, -20.362586452242155], [-47.12861358826301, -20.36254142782734], [-47.12869612070141, -20.362451178321525], [-47.128736875775424, -20.362404383021477], [-47.128778622342, -20.36235457996315], [-47.128830723214215, -20.36229986074063], [-47.128878387764026, -20.362225593394847], [-47.128890169210706, -20.362177207083846], [-47.12889471382172, -20.36212686258944], [-47.12889704324301, -20.362078398994537], [-47.12890550913521, -20.362042074495236], [-47.12890826415022, -20.361969547674846], [-47.12922925220222, -20.36199731319954], [-47.12969332035022, -20.361931852520218], [-47.13003894837523, -20.361793677192747], [-47.130514187608036, -20.361421876499247], [-47.1310371014896, -20.360715309745103], [-47.131050320639204, -20.360552549087693], [-47.131335924007736, -20.359958615844242], [-47.131470254427924, -20.359709076525423], [-47.13151277510513, -20.359513114555455], [-47.13134545691422, -20.358903116728136], [-47.13100640166722, -20.35836691681861], [-47.13045539902591, -20.35734624026225], [-47.13018071941031, -20.356553560064228], [-47.129495317254005, -20.355623100865447], [-47.12854670534421, -20.35519333340005], [-47.126503784775615, -20.355917610159924], [-47.12646096438983, -20.356054524851622], [-47.12638356920823, -20.356225965670735], [-47.12609198345993, -20.356766471519936], [-47.12446382155372, -20.35924020426594], [-47.12424347958591, -20.359520005149914], [-47.1241228378794, -20.359815627812186], [-47.12461035588491, -20.36009462322703], [-47.125475366915005, -20.360966605647928], [-47.127684470031895, -20.36139130702094], [-47.12886670551093, -20.36194997139139], [-47.12885063660589, -20.362198068131452], [-47.12871342688969, -20.362355066066396], [-47.128470019549496, -20.362620891348637], [-47.12825088125257, -20.362808758225125], [-47.12800591645823, -20.36296109570133], [-47.127850359349374, -20.36316610889206], [-47.12764388685508, -20.363353820678938], [-47.12753200961523, -20.363510508988995], [-47.1275237636223, -20.363833206294956], [-47.127335636005256, -20.363972902035535], [-47.12703530235431, -20.364245393602392], [-47.12687669902314, -20.364465794885444], [-47.12426020491072, -20.363530630078337], [-47.12095626219881, -20.36342904658146], [-47.11922259832329, -20.36139910344675], [-47.1178373891552, -20.35975584479684], [-47.11771036213809, -20.35970729674111], [-47.118530064888496, -20.358885787335247], [-47.119060719747715, -20.358338036626616], [-47.1195631019332, -20.357765113583564], [-47.12003133864319, -20.357346376095762], [-47.12021337887381, -20.357002716401798], [-47.12035120698949, -20.35669857398715], [-47.120598148247076, -20.35624080616876], [-47.1210584373717, -20.35584158993493], [-47.12169061217109, -20.35529945402405], [-47.122396896959295, -20.35459987958355], [-47.122961182683994, -20.353918048729724], [-47.122832617735504, -20.351658004531142], [-47.12456801948232, -20.351981803638754]]]}",yes,no,yes,no,low
2,1786607858edf04eec0614b30232d1142fe1c22ace15c97a9342baae0aee8b4e,-47.11523102473198,-20.33423207732708,0,0,BRA,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,10,0,Polygon,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,0,"{""type"": ""Polygon"", ""coordinates"": [[[-47.120842494065116, -20.325274759943408], [-47.12088074436412, -20.325383578495437], [-47.120903472209285, -20.325449414215548], [-47.12088217582451, -20.325446421246248], [-47.120824727991945, -20.325446395790955], [-47.12077942269661, -20.32559958000819], [-47.12074421820986, -20.3257281659509], [-47.12070154703285, -20.325863887154686], [-47.12063768745, -20.32608178229111], [-47.12057570691267, -20.326275991752027], [-47.12052219054848, -20.32645898960498], [-47.12047720980411, -20.32660792497145], [-47.12041359933698, -20.326809018208156], [-47.12037865200889, -20.326935433395498], [-47.12034881161072, -20.32709231352223], [-47.120292070117586, -20.327235430665826], [-47.12026374872568, -20.327328167800836], [-47.12022000806975, -20.327469772463775], [-47.120188249496984, -20.32757727284205], [-47.12011989272775, -20.327788448697547], [-47.12007243462082, -20.327938317215015], [-47.119977102593126, -20.32824971006978], [-47.119935559339424, -20.328383972414155], [-47.119912956587875, -20.328467789149695], [-47.119880686345795, -20.32858694650025], [-47.11983993313288, -20.328715960903057], [-47.1198258609548, -20.328786397663613], [-47.119827454510336, -20.328797938818152], [-47.11986913613417, -20.328800233027135], [-47.1199536523552, -20.32887534444015], [-47.11996960234602, -20.328893485160492], [-47.12005367445057, -20.328999219119755], [-47.12013622140744, -20.329140556139805], [-47.12020764017395, -20.32928031210857], [-47.120247485797, -20.329337540776674], [-47.120282273034036, -20.32941000393618], [-47.12032822232887, -20.329577795935972], [-47.120349608056756, -20.329671555677525], [-47.120376994506415, -20.329770029365438], [-47.12038699020314, -20.329828974909056], [-47.120388530003076, -20.32987167581087], [-47.120420832698024, -20.330091926447192], [-47.12049348482147, -20.33037120585607], [-47.120557641300046, -20.330645349959607], [-47.1205406408469, -20.33128734339344], [-47.12058277036323, -20.331736606936605], [-47.120831723093346, -20.33216502610004], [-47.12105568619303, -20.332460080161862], [-47.121168614717774, -20.33281383257506], [-47.12119268942149, -20.332929145035397], [-47.1212229738538, -20.333029389616758], [-47.12127594825418, -20.333213623722784], [-47.12131124665558, -20.333337470244217], [-47.12140517800367, -20.33366724828561], [-47.12144517553043, -20.333889843589265], [-47.12145895332176, -20.333966264410932], [-47.12148265249931, -20.334096122249402], [-47.121476490671824, -20.334177842875004], [-47.12147159247313, -20.334204816564295], [-47.12145056402338, -20.334319773412652], [-47.12143750236029, -20.33436599324673], [-47.12140375799182, -20.334454280585593], [-47.12137648840341, -20.334504827467104], [-47.121319973617986, -20.33461551872026], [-47.121318192843155, -20.33461834014212], [-47.12128868231702, -20.334652025098414], [-47.121146831778816, -20.334726090511417], [-47.12111413614812, -20.334736873802825], [-47.12081237951855, -20.33483193688171], [-47.120580917906956, -20.334991173957654], [-47.12050788831859, -20.335035412090328], [-47.12007202625855, -20.335281123275497], [-47.119966393866264, -20.335364050891386], [-47.119436855718426, -20.335755132287133], [-47.1191773949587, -20.33589763758608], [-47.119072181398614, -20.335920047754986], [-47.118790358757394, -20.33595345075442], [-47.11883857209664, -20.336174863415092], [-47.118827074878624, -20.33629376873259], [-47.11879323296336, -20.33644527826034], [-47.11869892681091, -20.336530325756748], [-47.1186069270104, -20.33658788909592], [-47.11776109422256, -20.33704114564115], [-47.117692081084506, -20.337078108728875], [-47.11728664844179, -20.33729499517977], [-47.11698652809327, -20.337454518203355], [-47.11652000848143, -20.337699960685814], [-47.11601388915128, -20.33796972520354], [-47.11547316878341, -20.338258241612177], [-47.114791746194115, -20.3386143908399], [-47.114363168406406, -20.338847988858813], [-47.11378060750651, -20.339151367194297], [-47.11351484114698, -20.33929574747894], [-47.113293524036095, -20.339413397891118], [-47.11260712218561, -20.339777366766043], [-47.11222630173713, -20.339981481132448], [-47.11189916076754, -20.340154599407764], [-47.111469676699684, -20.340378538021046], [-47.11116330091709, -20.34055077181603], [-47.11104348428438, -20.340633414467714], [-47.11093243757213, -20.34071315125061], [-47.11086971149817, -20.34076204799982], [-47.11075258016569, -20.34084501929019], [-47.110594388081275, -20.340964613281404], [-47.11041326452949, -20.341102005622545], [-47.11024236288333, -20.34123060391402], [-47.110105257604076, -20.34133765970634], [-47.1099495206457, -20.341454784975642], [-47.10982880775902, -20.341542043861068], [-47.10974840431503, -20.341607862349637], [-47.10972044549496, -20.341615064107216], [-47.10969666270261, -20.34160541653125], [-47.10968314032069, -20.34158272975054], [-47.1096726406379, -20.341514667517597], [-47.109663507651106, -20.341413261943064], [-47.109656120653725, -20.34127823749511], [-47.109646950516094, -20.341124719672063], [-47.109627869968534, -20.340904216283054], [-47.10961455244614, -20.340748490622115], [-47.10960389876463, -20.340577378957132], [-47.10959446572077, -20.340446804713444], [-47.10958195713977, -20.34029423035018], [-47.10957592383154, -20.34018131710211], [-47.109565548306435, -20.340044793332037], [-47.10956137834505, -20.339928064277515], [-47.10955755149944, -20.33984366443451], [-47.10954692192057, -20.33970958227318], [-47.10953527646792, -20.339620580380682], [-47.1095227422212, -20.339473154349875], [-47.109522400361854, -20.339440915436022], [-47.10951935665012, -20.33935777056154], [-47.109511301544174, -20.339265202955147], [-47.10949304960596, -20.33914096702079], [-47.10949804092255, -20.33904309381618], [-47.109435294932, -20.338921201490866], [-47.10937992584502, -20.338799581325514], [-47.10929744170681, -20.33862734993599], [-47.10925730452991, -20.338534447129902], [-47.10920824194498, -20.33842593697299], [-47.1091744380379, -20.338348130872582], [-47.10912110671239, -20.338235517651597], [-47.109078864739594, -20.338142730513088], [-47.10902842042385, -20.338031166196707], [-47.10896347255044, -20.33788807579164], [-47.10892771982998, -20.33780776427987], [-47.108896068860616, -20.337740408845782], [-47.10885410843726, -20.337640121943743], [-47.10880252051866, -20.337528932603192], [-47.10873269413501, -20.337386171911156], [-47.10866864402235, -20.337245689693844], [-47.108610030950715, -20.337124830861093], [-47.10856784495004, -20.33702906241539], [-47.10851906572083, -20.33692018728873], [-47.10845445752595, -20.336780885809702], [-47.108400537194555, -20.336660060557072], [-47.10835248227804, -20.336555150556734], [-47.10831100965258, -20.336462534496086], [-47.1082650696665, -20.336358231155373], [-47.108214755425664, -20.336249103477314], [-47.10817278592069, -20.336155138613282], [-47.10812882701653, -20.336055688418334], [-47.108152710726856, -20.336023428102457], [-47.108207827229045, -20.335935968649494], [-47.10828036741758, -20.335820029792757], [-47.108357545950916, -20.33570015132019], [-47.108415985054556, -20.33560352973122], [-47.10847468660752, -20.335512143330146], [-47.10853852622997, -20.335411301966186], [-47.10860632792107, -20.335306077564322], [-47.10865900745838, -20.335222531031373], [-47.108715764604526, -20.335129000433273], [-47.108778607178195, -20.3350323256041], [-47.10884679640395, -20.334927457719317], [-47.108906781250774, -20.33483894585105], [-47.10894498047436, -20.33477499212495], [-47.10900137028369, -20.33468264000645], [-47.10906017794139, -20.334592065022356], [-47.109131656310794, -20.334482641512416], [-47.10919570252663, -20.334382971585658], [-47.10924768541671, -20.33430458137699], [-47.10930296510681, -20.334222177421783], [-47.10935216909819, -20.334143640102848], [-47.1094008108799, -20.334066012727575], [-47.10945694974137, -20.33397637302608], [-47.109514422716536, -20.33388626562009], [-47.10957658683543, -20.33378905685865], [-47.10963470899626, -20.333697406200244], [-47.1096999095528, -20.33359817377602], [-47.10975864765771, -20.33350958641594], [-47.10982145099809, -20.33341011195138], [-47.10986096776931, -20.333344516461715], [-47.10990895975883, -20.333268432206843], [-47.109967152633814, -20.333182018976323], [-47.10999187388633, -20.333148032331525], [-47.11004276478126, -20.333073900008813], [-47.11009321494916, -20.33300257281367], [-47.110146216830074, -20.332928776241232], [-47.110260216467, -20.33279887887642], [-47.110334558793575, -20.33285117754659], [-47.11047939410776, -20.332982555004612], [-47.11072756668827, -20.33315784238088], [-47.11089620620976, -20.333300492417166], [-47.11106973668473, -20.333380222798095], [-47.11133437488558, -20.333526950848555], [-47.11180719937579, -20.333816301151103], [-47.11228035424052, -20.333869106935058], [-47.11288356750695, -20.333761923497903], [-47.113136099465095, -20.33370115730972], [-47.11318180068473, -20.333548240604046], [-47.1132561597492, -20.33334810301186], [-47.113422254482394, -20.33293714087477], [-47.11351519530048, -20.33270227754389], [-47.11359417224297, -20.33251084470208], [-47.113686545505736, -20.33226244069579], [-47.11378017784878, -20.332029194601965], [-47.11383794830783, -20.331947120571858], [-47.11399868158229, -20.33174765388115], [-47.11412953715897, -20.33160427383597], [-47.114502216948395, -20.331190450189332], [-47.11458294805645, -20.331099969638267], [-47.11472917550677, -20.33098864619027], [-47.115083636635966, -20.33074203714784], [-47.11532383247806, -20.330577282639975], [-47.115545305935555, -20.33042286993675], [-47.11563417982761, -20.33035387602469], [-47.1157159474801, -20.330297431778643], [-47.11593495501061, -20.330179987916637], [-47.11622429489695, -20.33003830015083], [-47.11647360460027, -20.329910192640778], [-47.11690277098919, -20.329707743386432], [-47.11708056606503, -20.329636678161474], [-47.117286549243666, -20.32956138764769], [-47.11739340430661, -20.329519179675167], [-47.117599456398885, -20.329463035051056], [-47.11678277329541, -20.327989752994533], [-47.1177996010669, -20.327103081324026], [-47.118007254178806, -20.32696789022976], [-47.11824373895386, -20.326826569235273], [-47.11838150800742, -20.326741447129407], [-47.118522081392186, -20.326658368209745], [-47.11874950521219, -20.32651968528464], [-47.119028607672014, -20.326358157725608], [-47.119173705261886, -20.326269875448187], [-47.119359573264546, -20.326159242139628], [-47.11962878215399, -20.325995485455373], [-47.119866300875465, -20.325852975823075], [-47.12004086950243, -20.325749342943386], [-47.120311917933975, -20.32558718868824], [-47.12045022363947, -20.325506484096927], [-47.12061274333219, -20.325411035023613], [-47.120842494065116, -20.325274759943408]]]}",yes,no,yes,yes,low
